State,Title,Source,Format,SizeMB,Updated,Filename,URL
Wisconsin,"Wisconsin State CVAP Data (2023)","US Census Bureau",SHP,0.2,20250701,wi_cvap_2023_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fshp%2Fwi_cvap_2023_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53133
Wisconsin,"Wisconsin State Legislative District Lower CVAP Data (2020)","US Census Bureau",CSV,0.2,20220329,wi_cvap_2020_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020%2Fwi_cvap_2020_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35101
Wisconsin,"Wisconsin State Legislative District Lower CVAP Data (2020)","US Census Bureau",SHP,4.1,20220415,wi_cvap_2020_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020%2Fwi_cvap_2020_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35101
Wisconsin,"Wisconsin State Legislative District Lower CVAP Data (2022)","US Census Bureau",SHP,7.4,20240517,wi_cvap_2022_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fshp%2Fwi_cvap_2022_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47717
Wisconsin,"Wisconsin State Legislative District Lower CVAP Data (2022)","US Census Bureau",CSV,0.2,20240517,wi_cvap_2022_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fcsv%2Fwi_cvap_2022_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47717
Wisconsin,"Wisconsin State Legislative District Upper CVAP Data (2020)","US Census Bureau",CSV,0.2,20220329,wi_cvap_2020_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020%2Fwi_cvap_2020_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35102
Wisconsin,"Wisconsin State Legislative District Upper CVAP Data (2020)","US Census Bureau",SHP,2.6,20220415,wi_cvap_2020_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020%2Fwi_cvap_2020_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35102
Wisconsin,"Wisconsin State Legislative District Upper CVAP Data (2022)","US Census Bureau",SHP,5.8,20240517,wi_cvap_2022_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fshp%2Fwi_cvap_2022_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47718
Wisconsin,"Wisconsin State Legislative District Upper CVAP Data (2022)","US Census Bureau",CSV,0.2,20240517,wi_cvap_2022_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fcsv%2Fwi_cvap_2022_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47718
Wisconsin,"Wisconsin state PL 94-171 2010","US Census Bureau",CSV,0.1,20210923,wi_pl2010_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29743
Wisconsin,"Wisconsin state PL 94-171 2020","US Census Bureau",SHP,0.2,20210813,wi_pl2020_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25816
Wisconsin,"Wisconsin state PL 94-171 2020","US Census Bureau",CSV,0.1,20210813,wi_pl2020_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25816
Wisconsin,"Wisconsin State Senate Districts 2011 to 2021",AAR,SHP,2.6,20210521,wi_sldu_2011_to_2021.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Flegislative%2Faar%2Fwi_sldu_2011_to_2021.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=23065
Wisconsin,"Wisconsin tract PL 94-171 2010","US Census Bureau",CSV,0.3,20210923,wi_pl2010_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29744
Wisconsin,"Wisconsin tract PL 94-171 2020","US Census Bureau",SHP,7.6,20210813,wi_pl2020_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25817
Wisconsin,"Wisconsin tract PL 94-171 2020","US Census Bureau",CSV,0.3,20210813,wi_pl2020_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25817
Wisconsin,"Wisconsin Voting Age Population (VAP) Projections (2026–2035) at the Block level",RDH,CSV,4.7,20251029,wi_vap_proj_2026_2035_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Fprojections%2F2026_2035%2Fwi_vap_proj_2026_2035_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=54519
Wisconsin,"Wisconsin Voting Age Population (VAP) Projections (2026–2035) at the County level",RDH,CSV,0.1,20251029,wi_vap_proj_2026_2035_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Fprojections%2F2026_2035%2Fwi_vap_proj_2026_2035_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=54520
Wisconsin,"Wisconsin VTD boundaries (2020)","US Census Bureau",SHP,14.7,20210308,wi_vtd_2020_bound.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FTIGERPL2020%2Fvtd%2Fwi_vtd_2020_bound.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=12765
Wisconsin,"Wisconsin VTD PL 94-171 2010","US Census Bureau",CSV,1,20210923,wi_pl2010_vtd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_vtd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29745
Wisconsin,"Wisconsin vtd PL 94-171 2020","US Census Bureau",SHP,15.6,20210813,wi_pl2020_vtd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_vtd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25818
Wisconsin,"Wisconsin vtd PL 94-171 2020","US Census Bureau",CSV,1,20210813,wi_pl2020_vtd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_vtd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25818
Wisconsin,"Wisconsin ZCTA5 boundaries (2020)","US Census Bureau",SHP,13.7,20210611,wi_zcta_20_bound.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FZCTA20%2Fwi_zcta_20_bound.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=23556
